year,creep in (mm),creep2 in (mm),?
1990,25.479167,102.62,0.1
1990,27.256944,102.68,0.1
1990,29.034722,102.74,0.1
1990,30.8125,102.82,0.1
1990,32.590278,102.91,0.1
1990,34.375,102.96,0.1
1990,36.152778,103.04,0.1
1990,37.930556,103.11,0.1
1990,39.708333,103.18,0.1
1990,41.486111,103.26,0.1
1990,43.263889,103.38,0.1
1990,45.041667,103.46,0.1
1990,46.819444,103.5,0.1
1990,48.597222,104.35,0.1
1990,50.375,104.55,0.1
1990,52.152778,104.71,0.1
1990,53.930556,104.85,0.1
1990,55.708333,104.96,0.1
1990,57.486111,105.1,0.1
1990,59.263889,105.24,0.1
1990,61.041667,105.35,0.1
1990,62.819444,105.46,0.1
1990,64.597222,105.57,0.1
1990,66.375,105.69,0.1
1990,68.152778,105.84,0.1
1990,69.930556,105.96,0.1
1990,71.708333,106.07,0.1
1990,73.486111,106.23,0.1
1990,75.263889,106.42,0.1
1990,77.041667,106.58,0.1
1990,78.819444,106.73,0.1
1990,80.597222,106.9,0.1
1990,82.375,107.07,0.1
1990,84.152778,107.26,0.1
1990,85.930556,107.43,0.1
1990,87.708333,107.55,0.1
1990,89.486111,107.72,0.1
1990,91.263889,107.93,0.1
1990,93.041667,108.14,0.1
1990,94.819444,108.28,0.1
1990,96.597222,108.43,0.1
1990,98.375,108.54,0.1
1990,100.152778,108.74,0.1
1990,101.930556,108.87,0.1
1990,103.708333,108.96,0.1
1990,105.486111,109.14,0.1
1990,107.263889,109.21,0.1
1990,109.041667,109.37,0.1
1990,110.819444,109.49,0.1
1990,112.597222,109.63,0.1
1990,114.375,109.77,0.1
1990,116.159722,109.96,0.1
1990,117.944444,110.12,0.1
1990,119.722222,110.21,0.1
1990,121.5,110.35,0.1
1990,123.277778,110.51,0.1
1990,125.055556,110.71,0.1
1990,126.833333,110.82,0.1
1990,128.611111,110.92,0.1
1990,130.388889,111.01,0.1
1990,132.166667,111.14,0.1
1990,133.944444,111.25,0.1
1990,135.722222,111.34,0.1
1990,137.5,111.48,0.1
1990,139.277778,111.59,0.1
1990,141.055556,111.72,0.1
1990,142.833333,111.82,0.1
1990,144.618056,111.93,0.1
1990,146.395833,112.1,0.1
1990,148.173611,112.21,0.1
1990,149.951389,112.35,0.1
1990,151.729167,112.47,0.1
1990,153.506944,112.62,0.1
1990,155.284722,112.74,0.1
1990,157.0625,112.85,0.1
1990,158.840278,112.94,0.1
1990,160.618056,113.06,0.1
1990,162.395833,113.17,0.1
1990,164.173611,113.28,0.1
1990,165.951389,113.35,0.1
1990,167.736111,113.43,0.1
1990,169.513889,113.54,0.1
1990,171.291667,113.65,0.1
1990,173.069444,113.77,0.1
1990,174.847222,113.86,0.1
1990,176.625,113.96,0.1
1990,178.402778,114.08,0.1
1990,180.180556,114.18,0.1
1990,181.958333,114.28,0.1
1990,183.736111,114.38,0.1
1990,185.513889,114.49,0.1
1990,187.291667,114.6,0.1
1990,189.069444,114.68,0.1
1990,190.847222,114.75,0.1
1990,192.625,114.87,0.1
1990,194.402778,114.99,0.1
1990,196.180556,115.1,0.1
1990,197.958333,115.21,0.1
1990,199.736111,115.3,0.1
1990,201.513889,115.41,0.1
1990,203.291667,115.54,0.1
1990,205.069444,115.64,0.1
1990,206.847222,115.73,0.1
1990,208.625,115.85,0.1
1990,210.402778,115.97,0.1
1990,212.180556,116.06,0.1
1990,213.958333,116.12,0.1
1990,215.736111,116.2,0.1
1990,217.513889,116.26,0.1
1990,219.291667,116.38,0.1
1990,221.069444,116.42,0.1
1990,222.847222,116.49,0.1
1990,224.625,116.57,0.1
1990,226.402778,116.66,0.1
1990,228.180556,116.75,0.1
1990,229.958333,116.85,0.1
1990,231.736111,116.88,0.1
1990,233.513889,116.99,0.1
1990,235.291667,117.15,0.1
1990,237.069444,117.24,0.1
1990,238.847222,117.31,0.1
1990,240.625,117.42,0.1
1990,242.402778,117.54,0.1
1990,244.180556,117.65,0.1
1990,245.958333,117.74,0.1
1990,247.736111,117.79,0.1
1990,249.513889,117.89,0.1
1990,251.291667,118.0,0.1
1990,253.069444,118.13,0.1
1990,254.847222,118.19,0.1
1990,256.625,118.28,0.1
1990,258.402778,118.4,0.1
1990,260.180556,118.54,0.1
1990,261.958333,118.65,0.1
1990,263.736111,118.74,0.1
1990,265.513889,118.83,0.1
1990,267.291667,118.93,0.1
1990,269.069444,119.07,0.1
1990,270.847222,119.13,0.1
1990,272.625,119.24,0.1
1990,274.402778,119.36,0.1
1990,276.180556,119.43,0.1
1990,277.958333,119.52,0.1
1990,279.736111,119.56,0.1
1990,281.513889,119.62,0.1
1990,283.291667,119.75,0.1
1990,285.069444,119.86,0.1
1990,286.847222,119.93,0.1
1990,288.625,120.01,0.1
1990,290.402778,120.12,0.1
1990,292.180556,120.24,0.1
1990,293.958333,120.32,0.1
1990,295.736111,120.43,0.1
1990,297.513889,120.52,0.1
1990,299.291667,120.64,0.1
1990,301.069444,120.73,0.1
1990,302.847222,120.79,0.1
1990,304.625,120.85,0.1
1990,306.402778,120.93,0.1
1990,308.180556,121.05,0.1
1990,309.958333,121.18,0.1
1990,311.736111,121.24,0.1
1990,313.513889,121.35,0.1
1990,315.291667,121.46,0.1
1990,317.069444,121.58,0.1
1990,318.847222,121.64,0.1
1990,320.625,121.71,0.1
1990,322.402778,121.8,0.1
1990,324.180556,121.88,0.1
1990,325.958333,121.93,0.1
1990,327.736111,122.04,0.1
1990,329.513889,122.13,0.1
1990,331.291667,122.17,0.1
1990,333.069444,122.27,0.1
1990,334.847222,122.35,0.1
1990,336.625,122.42,0.1
1990,338.402778,122.51,0.1
1990,340.1875,122.6,0.1
1990,341.965278,122.7,0.1
1990,343.743056,122.79,0.1
1990,345.520833,122.9,0.1
1990,347.305556,122.96,0.1
1990,349.083333,123.04,0.1
1990,350.861111,123.11,0.1
1990,352.638889,123.22,0.1
1990,354.416667,123.29,0.1
1990,356.201389,123.38,0.1
1990,357.979167,123.48,0.1
1990,359.756944,123.59,0.1
1990,361.534722,123.68,0.1
1990,363.3125,123.75,0.1
1990,365.090278,123.82,0.1
1991,1.868056,123.9,0.1
1991,3.645833,124.01,0.1
1991,5.423611,124.06,0.1
1991,7.201389,124.13,0.1
1991,8.979167,124.21,0.1
1991,10.756944,124.27,0.1
1991,12.534722,124.37,0.1
1991,14.3125,124.44,0.1
1991,16.090278,124.53,0.1
1991,17.868056,124.6,0.1
1991,19.645833,124.7,0.1
1991,21.423611,124.79,0.1
1991,23.201389,124.88,0.1
1991,24.979167,124.97,0.1
1991,26.756944,125.04,0.1
1991,28.534722,125.13,0.1
1991,30.3125,125.21,0.1
1991,32.090278,125.29,0.1
1991,33.868056,125.36,0.1
1991,35.645833,125.4,0.1
1991,37.423611,125.47,0.1
1991,39.201389,125.54,0.1
1991,40.979167,125.61,0.1
1991,42.756944,125.69,0.1
1991,44.534722,125.78,0.1
1991,46.3125,125.88,0.1
1991,48.090278,125.96,0.1
1991,49.868056,126.06,0.1
1991,51.645833,126.16,0.1
1991,53.423611,126.27,0.1
1991,55.201389,126.37,0.1
1991,56.979167,126.46,0.1
1991,58.756944,126.54,0.1
1991,60.534722,126.85,0.1
1991,62.3125,127.15,0.1
1991,64.090278,127.77,0.1
1991,65.868056,127.91,0.1
1991,67.645833,128.07001,0.1
1991,69.423611,128.17,0.1
1991,71.201389,128.24001,0.1
1991,72.979167,128.33,0.1
1991,74.756944,128.42999,0.1
1991,76.534722,128.60001,0.1
1991,78.3125,128.75999,0.1
1991,95.006944,130.67999,0.1
1991,96.791667,130.78999,0.1
1991,98.576389,131.28999,0.1
1991,100.354167,131.46001,0.1
1991,102.131944,131.59,0.1
1991,103.909722,131.91,0.1
1991,105.6875,131.82001,0.1
1991,107.465278,131.82001,0.1
1991,109.243056,131.98,0.1
1991,111.020833,132.17999,0.1
1991,112.798611,132.36,0.1
1991,114.576389,132.34,0.1
1991,116.354167,132.50999,0.1
1991,118.131944,132.73,0.1
1991,119.909722,133.12,0.1
1991,121.6875,133.03,0.1
1991,123.465278,133.11,0.1
1991,125.243056,133.34,0.1
1991,127.020833,133.67999,0.1
1991,128.8125,133.85001,0.1
1991,130.597222,133.95,0.1
1991,132.375,134.12,0.1
1991,134.152778,134.28999,0.1
1991,135.930556,134.46001,0.1
1991,137.708333,134.55,0.1
1991,139.486111,134.67999,0.1
1991,141.263889,134.85001,0.1
1991,143.041667,135.05,0.1
1991,144.819444,135.21001,0.1
1991,146.597222,135.28999,0.1
1991,148.375,135.46001,0.1
1991,150.152778,135.62,0.1
1991,151.930556,135.74001,0.1
1991,153.708333,135.82001,0.1
1991,155.486111,135.96001,0.1
1991,157.263889,136.10001,0.1
1991,159.041667,136.25999,0.1
1991,160.819444,136.32001,0.1
1991,162.597222,136.42999,0.1
1991,164.375,136.53999,0.1
1991,166.152778,136.64,0.1
1991,167.930556,136.73,0.1
1991,169.708333,136.78999,0.1
1991,171.486111,136.88,0.1
1991,173.263889,137.0,0.1
1991,175.041667,137.12,0.1
1991,176.819444,137.17999,0.1
1991,178.597222,137.25,0.1
1991,180.375,137.28999,0.1
1991,182.152778,137.47,0.1
1991,183.930556,137.60001,0.1
1991,185.708333,137.69,0.1
1991,187.486111,137.81,0.1
1991,189.263889,137.91,0.1
1991,191.041667,138.00999,0.1
1991,192.819444,138.07001,0.1
1991,194.597222,138.14999,0.1
1991,196.375,138.27,0.1
1991,198.152778,138.38,0.1
1991,199.930556,138.46001,0.1
1991,201.708333,138.50999,0.1
1991,203.486111,138.64999,0.1
1991,205.263889,138.81,0.1
1991,207.041667,138.92,0.1
1991,208.819444,138.99001,0.1
1991,210.597222,139.10001,0.1
1991,212.375,139.25,0.1
1991,214.152778,139.35001,0.1
1991,215.930556,139.39999,0.1
1991,217.708333,139.42999,0.1
1991,219.486111,139.53999,0.1
1991,221.263889,139.66,0.1
1991,223.041667,139.75999,0.1
1991,224.819444,139.82001,0.1
1991,226.597222,139.88,0.1
1991,228.375,139.95,0.1
1991,230.152778,140.07001,0.1
1991,231.930556,140.16,0.1
1991,233.708333,140.25999,0.1
1991,235.486111,140.39999,0.1
1991,237.270833,140.56,0.1
1991,239.048611,140.67,0.1
1991,240.826389,140.73,0.1
1991,242.604167,140.86,0.1
1991,244.381944,141.00999,0.1
1991,246.159722,141.16,0.1
1991,247.944444,141.28,0.1
1991,249.722222,141.35001,0.1
1991,251.5,141.44,0.1
1991,253.277778,141.50999,0.1
1991,255.055556,141.62,0.1
1991,256.833333,141.71001,0.1
1991,258.611111,141.78999,0.1
1991,260.388889,141.89999,0.1
1991,262.166667,142.0,0.1
1991,263.944444,142.08,0.1
1991,265.722222,142.14,0.1
1991,267.5,142.24001,0.1
1991,269.277778,142.33,0.1
1991,271.055556,142.41,0.1
1991,272.833333,142.46001,0.1
1991,274.611111,142.53999,0.1
1991,276.9375,142.67999,0.1
1991,278.715278,142.74001,0.1
1991,280.5,142.83,0.1
1991,282.277778,142.92,0.1
1991,284.055556,142.99001,0.1
1991,285.833333,143.07001,0.1
1991,287.611111,143.14,0.1
1991,289.708333,143.25,0.1
1991,291.486111,143.35001,0.1
1991,293.263889,143.47,0.1
1991,295.041667,143.56,0.1
1991,296.819444,143.64,0.1
1991,298.597222,143.75,0.1
1991,300.375,143.85001,0.1
1991,302.152778,143.99001,0.1
1991,303.930556,144.10001,0.1
1991,305.708333,144.21001,0.1
1991,307.486111,144.32001,0.1
1991,309.263889,144.41,0.1
1991,311.041667,144.5,0.1
1991,312.840278,144.60001,0.1
1991,315.243056,144.64999,0.1
1991,317.493056,144.74001,0.1
1991,319.701389,144.78999,0.1
1991,322.027778,144.98,0.1
1991,324.340278,145.11,0.1
1991,326.395833,145.25999,0.1
1991,328.583333,145.39999,0.1
1991,330.743056,145.55,0.1
1991,332.722222,145.63,0.1
1991,334.638889,145.72,0.1
1991,336.625,145.85001,0.1
1991,338.402778,145.96001,0.1
1991,340.180556,146.07001,0.1
1991,341.958333,146.11,0.1
1991,343.736111,146.16,0.1
1991,345.520833,146.24001,0.1
1991,347.298611,146.34,0.1
1991,349.076389,146.45,0.1
1991,350.854167,146.55,0.1
1991,352.631944,146.67999,0.1
1991,354.409722,146.75999,0.1
1991,356.1875,146.94,0.1
1991,357.965278,147.07001,0.1
1991,359.743056,147.16,0.1
1991,361.520833,147.27,0.1
1991,363.298611,147.36,0.1
1991,365.076389,147.60001,0.1
1992,1.854167,147.72,0.1
1992,3.631944,147.81,0.1
1992,5.409722,147.88,0.1
1992,7.1875,148.25999,0.1
1992,9.756944,148.49001,0.1
1992,11.534722,148.61,0.1
1992,13.3125,148.73,0.1
1992,15.090278,148.87,0.1
1992,16.868056,149.0,0.1
1992,21.701389,149.34,0.1
1992,23.479167,149.48,0.1
1992,25.256944,149.61,0.1
1992,27.034722,149.74001,0.1
1992,28.8125,149.82001,0.1
1992,31.034722,149.98,0.1
1992,32.847222,150.03999,0.1
1992,34.625,150.13,0.1
1992,36.402778,150.22,0.1
1992,38.180556,150.31,0.1
1992,39.958333,150.39,0.1
1992,41.736111,150.63,0.1
1992,43.527778,150.92999,0.1
1992,45.305556,151.2,0.1
1992,47.083333,151.36,0.1
1992,48.861111,151.53999,0.1
1992,50.638889,151.75999,0.1
1992,52.416667,151.94,0.1
1992,54.194444,152.12,0.1
1992,55.972222,152.28999,0.1
1992,57.75,152.42999,0.1
1992,59.527778,152.57001,0.1
1992,61.305556,152.71001,0.1
1992,63.083333,152.83,0.1
1992,64.861111,152.96001,0.1
1992,66.638889,153.09,0.1
1992,68.416667,153.27,0.1
1992,70.194444,153.46001,0.1
1992,71.972222,153.64999,0.1
1992,73.75,153.8,0.1
1992,75.527778,153.95,0.1
1992,77.305556,154.08,0.1
1992,79.083333,154.22,0.1
1992,80.861111,154.38,0.1
1992,82.638889,154.5,0.1
1992,84.416667,154.64999,0.1
1992,86.194444,154.82001,0.1
1992,87.972222,154.96001,0.1
1992,89.75,155.10001,0.1
1992,91.527778,155.21001,0.1
1992,93.305556,155.37,0.1
1992,95.083333,155.53,0.1
1992,96.861111,155.67,0.1
1992,98.638889,155.8,0.1
1992,100.416667,155.99001,0.1
1992,102.194444,156.14999,0.1
1992,103.972222,156.28999,0.1
1992,105.75,156.39,0.1
1992,107.527778,156.55,0.1
1992,109.3125,156.72,0.1
1992,111.090278,156.89,0.1
1992,112.875,157.03999,0.1
1992,114.652778,157.17999,0.1
1992,116.430556,157.35001,0.1
1992,118.215278,157.53,0.1
1992,119.993056,157.71001,0.1
1992,121.770833,157.83,0.1
1992,123.548611,157.98,0.1
1992,125.326389,158.13,0.1
1992,127.104167,158.3,0.1
1992,128.881944,158.38,0.1
1992,130.659722,158.49001,0.1
1992,132.4375,158.60001,0.1
1992,134.215278,158.71001,0.1
1992,135.993056,158.53999,0.1
1992,143.145833,159.14999,0.1
1992,144.9375,159.25999,0.1
1992,146.729167,159.31,0.1
1992,148.513889,159.39999,0.1
1992,150.326389,159.50999,0.1
1992,152.131944,159.63,0.1
1992,153.951389,159.75999,0.1
1992,155.729167,159.8,0.1
1992,157.506944,159.92,0.1
1992,159.291667,159.99001,0.1
1992,161.069444,160.16,0.1
1992,163.180556,160.24001,0.1
1992,165.243056,160.31,0.1
1992,167.020833,160.39999,0.1
1992,168.895833,160.47,0.1
1992,170.673611,160.50999,0.1
1992,172.451389,160.60001,0.1
1992,174.229167,160.67,0.1
1992,176.006944,160.74001,0.1
1992,177.784722,160.75999,0.1
1992,179.5625,160.82001,0.1
1992,181.340278,160.92999,0.1
1992,183.118056,160.92999,0.1
1992,184.895833,160.94,0.1
1992,186.673611,160.92999,0.1
1992,188.451389,160.94,0.1
1992,190.229167,160.99001,0.1
1992,192.006944,161.08,0.1
1992,193.784722,161.14999,0.1
1992,195.5625,161.2,0.1
1992,197.340278,161.25999,0.1
1992,199.118056,161.35001,0.1
1992,200.895833,161.42,0.1
1992,202.673611,161.47,0.1
1992,204.451389,161.53999,0.1
1992,206.229167,161.62,0.1
1992,208.006944,161.71001,0.1
1992,209.784722,161.77,0.1
1992,211.5625,161.83,0.1
1992,213.340278,161.91,0.1
1992,215.118056,161.99001,0.1
1992,216.895833,162.05,0.1
1992,218.673611,162.09,0.1
1992,220.451389,162.14999,0.1
1992,222.229167,162.22,0.1
1992,224.006944,162.32001,0.1
1992,225.784722,162.34,0.1
1992,227.590278,162.41,0.1
1992,229.368056,162.5,0.1
1992,231.201389,162.61,0.1
1992,233.152778,162.71001,0.1
1992,234.993056,162.81,0.1
1992,236.770833,162.87,0.1
1992,238.548611,162.96001,0.1
1992,240.326389,163.07001,0.1
1992,242.104167,163.17,0.1
1992,243.881944,163.23,0.1
1992,245.659722,163.27,0.1
1992,247.4375,163.35001,0.1
1992,249.215278,163.42999,0.1
1992,251.0,163.50999,0.1
1992,252.777778,163.53999,0.1
1992,254.555556,163.60001,0.1
1992,256.333333,163.66,0.1
1992,258.111111,163.75999,0.1
1992,259.888889,163.8,0.1
1992,261.666667,163.88,0.1
1992,263.444444,164.0,0.1
1992,265.222222,164.12,0.1
1992,267.0,164.25,0.1
1992,268.777778,164.31,0.1
1992,270.555556,164.39,0.1
1992,272.333333,164.50999,0.1
1992,274.111111,164.63,0.1
1992,275.888889,164.71001,0.1
1992,277.666667,164.75999,0.1
1992,279.444444,164.88,0.1
1992,281.222222,165.0,0.1
1992,283.0,165.10001,0.1
1992,284.777778,165.14999,0.1
1992,286.5625,165.24001,0.1
1992,288.340278,165.32001,0.1
1992,290.118056,165.39999,0.1
1992,291.895833,165.47,0.1
1992,293.673611,165.55,0.1
1992,295.451389,165.64,0.1
1992,297.229167,165.73,0.1
1992,299.006944,165.85001,0.1
1992,300.784722,165.91,0.1
1992,302.5625,166.0,0.1
1992,304.340278,166.07001,0.1
1992,306.125,166.03999,0.1
1992,307.916667,166.12,0.1
1992,309.694444,166.19,0.1
1992,311.479167,166.27,0.1
1992,313.256944,166.36,0.1
1992,315.069444,166.42999,0.1
1992,316.854167,166.5,0.1
1992,318.631944,166.60001,0.1
1992,320.409722,166.66,0.1
1992,322.1875,166.73,0.1
1992,323.965278,166.78999,0.1
1992,325.743056,166.87,0.1
1992,327.527778,166.96001,0.1
1992,329.319444,167.03999,0.1
1992,331.097222,167.14999,0.1
1992,332.875,167.25999,0.1
1992,334.666667,167.35001,0.1
1992,336.444444,167.45,0.1
1992,338.222222,167.53999,0.1
1992,340.0,167.62,0.1
1992,341.791667,167.72,0.1
1992,343.569444,167.67999,0.1
1992,345.347222,167.77,0.1
1992,347.125,167.86,0.1
1992,348.902778,167.97,0.1
1992,350.680556,168.05,0.1
1992,352.5,168.14999,0.1
1992,354.277778,168.17999,0.1
1992,356.055556,168.27,0.1
1992,357.833333,168.34,0.1
1992,359.611111,168.42,0.1
1992,361.388889,168.49001,0.1
1992,363.166667,168.55,0.1
1992,364.944444,168.98,0.1
1992,366.722222,169.17999,0.1
1993,2.5,169.28999,0.1
1993,4.284722,169.42999,0.1
1993,6.243056,169.57001,0.1
1993,11.305556,169.92,0.1
1993,70.784722,174.61,0.1
1993,72.569444,174.74001,0.1
1993,74.347222,174.85001,0.1
1993,76.125,174.99001,0.1
1993,77.902778,175.10001,0.1
1993,79.680556,175.21001,0.1
1993,81.465278,175.35001,0.1
1993,83.243056,175.5,0.1
1993,97.840278,176.50999,0.1
1993,99.618056,176.63,0.1
1993,101.395833,176.77,0.1
1993,103.1875,176.89999,0.1
1993,104.965278,177.03999,0.1
1993,106.743056,177.17999,0.1
1993,108.520833,177.35001,0.1
1993,110.298611,177.53999,0.1
1993,112.076389,177.77,0.1
1993,113.854167,177.98,0.1
1993,115.631944,178.17,0.1
1993,117.409722,178.38,0.1
1993,119.1875,178.60001,0.1
1993,120.965278,178.82001,0.1
1993,122.743056,178.99001,0.1
1993,124.520833,179.14999,0.1
1993,126.298611,179.31,0.1
1993,128.076389,179.48,0.1
1993,129.854167,179.62,0.1
1993,131.631944,179.75999,0.1
1993,133.409722,179.86,0.1
1993,135.1875,180.07001,0.1
1993,136.965278,180.25999,0.1
1993,138.743056,180.35001,0.1
1993,140.520833,180.47,0.1
1993,142.298611,180.60001,0.1
1993,144.076389,180.77,0.1
1993,145.854167,180.78999,0.1
1993,147.631944,180.83,0.1
1993,149.409722,180.94,0.1
1993,151.1875,181.10001,0.1
1993,152.965278,181.17,0.1
1993,154.743056,181.22,0.1
1993,156.520833,181.28,0.1
1993,158.298611,181.35001,0.1
1993,160.076389,181.50999,0.1
1993,161.854167,181.62,0.1
1993,163.631944,181.67999,0.1
1993,165.409722,181.82001,0.1
1993,167.1875,181.94,0.1
1993,168.965278,182.02,0.1
1993,170.743056,182.03999,0.1
1993,172.520833,182.08,0.1
1993,174.298611,182.13,0.1
1993,176.076389,182.23,0.1
1993,177.854167,182.27,0.1
1993,179.631944,182.24001,0.1
1993,181.416667,182.28999,0.1
1993,183.194444,182.35001,0.1
1993,184.972222,182.38,0.1
1993,186.756944,182.38,0.1
1993,188.534722,182.42999,0.1
1993,190.319444,182.49001,0.1
1993,192.097222,182.59,0.1
1993,193.881944,182.64999,0.1
1993,195.666667,182.67999,0.1
1993,197.444444,182.75,0.1
1993,199.222222,182.88,0.1
1993,201.0,182.97,0.1
1993,202.784722,182.99001,0.1
1993,204.5625,183.05,0.1
1993,206.340278,183.13,0.1
1993,208.118056,183.21001,0.1
1993,209.895833,183.24001,0.1
1993,211.673611,183.25,0.1
1993,213.451389,183.35001,0.1
1993,215.229167,183.44,0.1
1993,217.006944,183.49001,0.1
1993,218.784722,183.53,0.1
1993,220.5625,183.57001,0.1
1993,222.340278,183.69,0.1
1993,224.118056,183.82001,0.1
1993,225.895833,183.88,0.1
1993,227.673611,183.92999,0.1
1993,229.451389,184.05,0.1
1993,231.236111,184.17999,0.1
1993,233.013889,184.25999,0.1
1993,234.791667,184.32001,0.1
1993,236.569444,184.39,0.1
1993,238.347222,184.48,0.1
1993,240.125,184.60001,0.1
1993,241.902778,184.64,0.1
1993,243.680556,184.63,0.1
1993,245.458333,184.74001,0.1
1993,247.236111,184.84,0.1
1993,249.013889,184.92999,0.1
1993,250.791667,184.96001,0.1
1993,252.569444,185.06,0.1
1993,254.347222,185.19,0.1
1993,256.125,185.32001,0.1
1993,257.909722,185.39999,0.1
1993,259.6875,185.48,0.1
1993,261.465278,185.57001,0.1
1993,263.243056,185.73,0.1
1993,265.027778,185.85001,0.1
1993,266.805556,185.89999,0.1
1993,268.583333,186.0,0.1
1993,270.361111,186.12,0.1
1993,272.138889,186.27,0.1
1993,273.916667,186.35001,0.1
1993,275.694444,186.42,0.1
1993,277.472222,186.53,0.1
1993,279.25,186.59,0.1
1993,281.027778,186.74001,0.1
1993,282.805556,186.8,0.1
1993,284.583333,186.88,0.1
1993,286.361111,186.97,0.1
1993,288.138889,187.07001,0.1
1993,289.916667,187.14,0.1
1993,291.694444,187.17,0.1
1993,293.472222,187.27,0.1
1993,295.25,187.38,0.1
1993,297.027778,187.49001,0.1
1993,298.805556,187.53999,0.1
1993,300.583333,187.62,0.1
1993,302.361111,187.71001,0.1
1993,304.138889,187.8,0.1
1993,305.916667,187.85001,0.1
1993,307.694444,187.92999,0.1
1993,309.472222,188.00999,0.1
1993,311.25,188.12,0.1
1993,313.027778,188.23,0.1
1993,314.805556,188.28,0.1
1993,329.486111,188.95,0.1
1993,331.263889,189.07001,0.1
1993,333.041667,189.14,0.1
1993,334.819444,189.25,0.1
1993,336.597222,189.36,0.1
1993,338.375,189.48,0.1
1993,340.152778,189.59,0.1
1993,341.930556,189.67999,0.1
1993,343.708333,189.78999,0.1
1993,345.486111,189.89999,0.1
1993,347.263889,190.03999,0.1
1993,349.041667,190.14999,0.1
1993,350.819444,190.24001,0.1
1993,352.597222,190.35001,0.1
1993,354.375,190.42,0.1
1993,356.152778,190.50999,0.1
1993,357.930556,190.59,0.1
1993,359.708333,190.67999,0.1
1993,361.486111,190.78999,0.1
1993,363.263889,190.89,0.1
1993,365.041667,191.0,0.1
1994,1.819444,191.09,0.1
1994,3.597222,191.2,0.1
1994,5.375,191.28,0.1
1994,7.152778,191.37,0.1
1994,9.090278,191.49001,0.1
1994,15.111111,191.74001,0.1
1994,17.8125,191.82001,0.1
1994,19.638889,191.88,0.1
1994,21.416667,191.95,0.1
1994,23.208333,192.02,0.1
1994,48.222222,193.17,0.1
1994,50.0,193.24001,0.1
1994,51.784722,193.42999,0.1
1994,53.569444,193.55,0.1
1994,55.347222,193.67999,0.1
1994,57.375,193.82001,0.1
1994,59.861111,194.02,0.1
1994,61.916667,194.2,0.1
1994,63.701389,194.32001,0.1
1994,65.479167,194.47,0.1
1994,67.423611,194.60001,0.1
1994,69.201389,194.74001,0.1
1994,70.979167,194.88,0.1
1994,72.756944,195.0,0.1
1994,74.534722,195.14,0.1
1994,76.3125,195.25999,0.1
1994,78.090278,195.41,0.1
1994,79.868056,195.53,0.1
1994,81.645833,195.64999,0.1
1994,83.493056,195.78999,0.1
1994,85.736111,195.89999,0.1
1994,87.638889,196.03999,0.1
1994,89.416667,196.21001,0.1
1994,91.194444,196.38,0.1
1994,92.972222,196.53,0.1
1994,94.75,196.64999,0.1
1994,96.527778,196.78,0.1
1994,98.305556,196.92999,0.1
1994,100.083333,197.03,0.1
1994,101.881944,197.14,0.1
1994,103.659722,197.24001,0.1
1994,105.4375,197.36,0.1
1994,107.215278,197.48,0.1
1994,108.993056,197.60001,0.1
1994,110.770833,197.67,0.1
1994,112.548611,197.75,0.1
1994,116.506944,197.94,0.1
1994,118.680556,198.05,0.1
1994,120.458333,198.24001,0.1
1994,122.243056,198.42999,0.1
1994,124.020833,198.62,0.1
1994,125.798611,198.67999,0.1
1994,127.576389,198.77,0.1
1994,129.354167,198.85001,0.1
1994,131.131944,198.99001,0.1
1994,132.909722,199.06,0.1
1994,134.6875,199.14999,0.1
1994,136.465278,199.28999,0.1
1994,138.243056,199.33,0.1
1994,140.020833,199.39999,0.1
1994,141.798611,199.49001,0.1
1994,143.576389,199.63,0.1
1994,145.361111,199.85001,0.1
1994,147.138889,199.99001,0.1
1994,148.916667,200.11,0.1
1994,150.694444,200.25,0.1
1994,152.472222,200.37,0.1
1994,154.25,200.53999,0.1
1994,156.027778,200.64999,0.1
1994,157.805556,200.69,0.1
1994,159.583333,200.78,0.1
1994,161.361111,200.97,0.1
1994,163.138889,201.10001,0.1
1994,164.916667,201.14999,0.1
1994,166.694444,201.17999,0.1
1994,168.472222,201.24001,0.1
1994,170.25,201.35001,0.1
1994,172.027778,201.42,0.1
1994,173.805556,201.46001,0.1
1994,175.583333,201.50999,0.1
1994,177.361111,201.61,0.1
1994,179.138889,201.69,0.1
1994,180.916667,201.74001,0.1
1994,182.694444,201.78,0.1
1994,184.472222,201.82001,0.1
1994,186.256944,201.89999,0.1
1994,188.034722,201.96001,0.1
1994,189.8125,202.0,0.1
1994,191.590278,202.06,0.1
1994,193.375,202.14,0.1
